*Fold,Track,Normalised conditional entropy based over-segmentation score,Normalised conditional entropy based under-segmentation score,Frame pair clustering F-measure,Frame pair clustering precision rate,Frame pair clustering recall rate,Random clustering index,Segment boundary recovery evaluation measure @ 0.5sec,Segment boundary recovery precision rate @ 0.5sec,Segment boundary recovery recall rate @ 0.5sec,Segment boundary recovery evaluation measure @ 3sec,Segment boundary recovery precision rate @ 3sec,Segment boundary recovery recall rate @ 3sec,Median distance from an annotated segment boundary to the closest found boundary,Median distance from a found segment boundary to the closest annotated one
0,struct_mrx_09_000083,0.5914,0.5896,0.5258,0.5308,0.5210,0.6632,0.5600,0.4667,0.7000,0.6400,0.5333,0.8000,0.3436,0.4420
0,struct_mrx_09_000084,0.7161,0.7662,0.7842,0.7811,0.7873,0.8780,0.1818,0.1429,0.2500,0.3636,0.2857,0.5000,2.3241,3.1942
0,struct_mrx_09_000085,0.5641,0.5763,0.5130,0.5626,0.4713,0.7508,0.1538,0.1333,0.1818,0.3077,0.2667,0.3636,5.3609,3.2644
0,struct_mrx_09_000086,0.6326,0.4666,0.4390,0.3972,0.4905,0.6340,0.3478,0.3077,0.4000,0.4348,0.3846,0.5000,3.9204,1.4367
0,struct_mrx_09_000087,0.6856,0.4008,0.4437,0.3288,0.6822,0.7266,0.0741,0.0667,0.0833,0.3704,0.3333,0.4167,3.4929,3.2284
0,struct_mrx_09_000088,0.6652,0.6404,0.7205,0.7311,0.7103,0.8225,0.0870,0.0769,0.1000,0.7826,0.6923,0.9000,1.9598,2.1620
0,struct_mrx_09_000089,0.4795,0.5272,0.5778,0.6376,0.5282,0.7395,0.1905,0.2222,0.1667,0.2857,0.3333,0.2500,6.2780,2.7304
0,struct_mrx_09_000090,0.7642,0.2980,0.3597,0.2320,0.7998,0.5508,0.2400,0.2500,0.2308,0.4000,0.4167,0.3846,3.6658,1.3603
0,struct_mrx_09_000091,0.7174,0.4114,0.4304,0.3094,0.7064,0.7418,0.1667,0.1429,0.2000,0.4167,0.3571,0.5000,2.6491,2.0635
0,struct_mrx_09_000092,0.6084,0.5882,0.4948,0.5091,0.4813,0.7714,0.3158,0.3750,0.2727,0.5263,0.6250,0.4546,3.5478,0.0926
